"Season","Adjusted.Temo","Adjusted.Offensive.Efficiency","Adjusted.Defensive.Efficiency","Avg.Possession.Length..Offense.","Avg.Possession.Length..Defense.","eFGPct","TOPct","ORPct","FTRate","OffFT","Off2PtFG","Off3PtFG","DefFT","Def2PtFG","Def3PtFG","Tempo","AdjTempo","OE","AdjOE","DE","AdjDE","AdjEM","Pre.Tournament.Tempo","Pre.Tournament.AdjTempo","Pre.Tournament.OE","Pre.Tournament.AdjOE","Pre.Tournament.DE","Pre.Tournament.AdjDE","Pre.Tournament.AdjEM","FG2Pct","FG3Pct","FTPct","BlockPct","OppFG2Pct","OppFG3Pct","OppFTPct","OppBlockPct","FG3Rate","OppFG3Rate","ARate","OppARate","StlRate","OppStlRate","AvgHeight","CenterHeight","PFHeight","SFHeight","SGHeight","PGHeight","EffectiveHeight","Experience","Bench","CenterPts","PFPts","SFPts","SGPts","PGPts","CenterOR","PFOR","SFOR","SGOR","PGOR","CenterDR","PFDR","SFDR","SGDR","PGDR","Net.Rating","Seed","Post.Season.Tournament.Sorting.Index","Final.Four."
2023,66.5,121.3,101.6,17.8,17.7,53.2192130812468,17.8570463450885,34.419014084507,36.7910066428206,20.4658266513937,42.5353188239786,36.9988545246277,17.8735872750105,52.7417329426538,29.3846797823357,67.7673,66.4621,113.182,121.312,103.795,101.629,19.6828,67.8723,66.551,113.141,121.852,103.675,101.871,19.9811,51.6218721037998,36.7881548974943,74.4444444444444,6.93739424703892,53.2994923857868,32.5,71.7647058823529,8.98980537534754,44.8645886561063,37.8548895899054,54.8863636363636,59.9537037037037,0.0964194027834076,0.0899337927307121,77.08,0.38,0.3,-0.71,-0.35,0.35,0.34,1.84,30.77,13.72,17.75,24.94,22.46,21.11,37.35,36.9,17.5,4.65,3.55,29.51,27.71,19.49,12.37,10.88,19.7,"3",1,"No"
2012,66.4,117.7,98,17.3,17.7,52.7937,17.622,35.0191,45.1175,23.0594,45.6621,31.2785,19.4087,60.9254,19.6658,68.7062,66.38,111.651,117.65,99.3235,97.9512,19.6986,68.7049,65.6315,111.949,117.909,99.0275,97.043,20.8659,51.0204,37.0771,70.1389,8.9828,46.9617,31.7427,68.9498,7.568,38.5901,24.1483,48.3982,43.9815,0.0898,0.083,77.57,1.96,3.15,0.07,0.13,1.17,5.11,1.51,30.42,21.76,18.46,22.21,22.53,15.04,33.69,43.25,6.86,8.32,7.87,29.25,33.15,13.99,12.03,11.58,19.7,"2",1,"No"
2017,67,118.1,98.4,18.6,16.9,53.6231884057971,13.9551776880854,27.3322422258592,28.564749883123,17.5709665828243,46.4247215235358,36.00431189364,16.7201283079391,53.3279871692061,29.9518845228549,67.6563,67.0223,113.717,118.093,102.069,98.3505,19.7422,67.853,67.0898,114.424,118.891,101.671,97.7973,21.0939,50.8661417322835,38.4349827387802,80.0327332242226,9.71014492753623,48.1884057971015,33.8315217391304,73.6749116607774,11.4173228346457,40.6264609630669,34.7826086956522,57.7551020408163,51.0940919037199,0.103947657852601,0.0765283937733716,77.4,-0.37,-0.1,1.23,1.68,0.72,-0.24,2.09,22.24,19.33,15.14,19.59,25.48,20.46,23.2,18.65,13.29,39.84,5.02,21.43,18.22,17.89,32.91,9.55,19.7,"5",1,"No"
2011,65.3,117.4,97.8,18.4,17.4,54.1182,18.8033,33.67,43.5562,23.0981,46.3339,30.568,20.3488,59.3023,20.3488,67.0384,65.3141,112.725,117.43,99.735,97.7776,19.6527,67.0341,65.5658,112.742,115.936,98.916,97.0522,18.8834,51.0235,39.7315,74.6385,6.4601,50.4285,29.2642,67.8295,9.7801,36.095,28.2742,55.3148,52.766,0.0764,0.0872,77.22,-0.28,0.33,1.96,1.26,0.47,0.04,1.39,36.21,28.27,17.73,18.02,17.02,18.96,37.54,26.24,26.94,4.77,4.52,31.38,25.86,20.95,12.82,8.99,19.6,"5",1,"No"
2022,70.7,109.9,90.4,16.4,16.9,48.5720660419456,16.8714948256394,29.5639320029564,37.1709058456046,22.5266903914591,52.5978647686833,24.8754448398576,19.7071626434507,48.3577364463791,31.9351009101702,71.923,70.6934,104.945,109.864,94.3263,90.3992,19.4643,72.0273,70.59,106.057,111.072,94.3928,92.0511,19.0214,50.1356852103121,30.3780964797914,75.9903961584634,11.7061973986228,46.7482785003826,32.487922705314,73.1277533039648,8.68385345997286,34.2257920571174,38.7822014051522,52.6748971193416,52.7272727272727,0.104886947920458,0.0910762110056643,76.76,0.23,-0.8,1.07,0.34,-1.83,-0.29,2.32,22.68,17.81,17.49,18.36,19.54,26.78,28.22,21.67,28.26,15.55,6.28,37.88,17.03,15.44,15.83,13.79,19.5,"4",1,"No"
2022,63.6,110.1,90.6,19.2,17.4,52.7121374865736,16.9193953054472,27.3261508325171,23.3082706766917,14.4289450741064,54.3156059285092,31.2554489973845,15.8753709198813,58.7537091988131,25.3709198813056,65.3723,63.5522,106.339,110.107,93.8995,90.5786,19.5287,65.5835,63.493,106.095,109.764,93.3164,89.9554,19.8082,52.4410774410774,35.459940652819,76.2672811059908,6.4873417721519,46.9936708860759,34.3373493975904,72.4604966139955,8.58585858585859,36.1976369495166,28.2633371169126,51.6241299303944,36.7320261437908,0.104297642293853,0.0908548350648673,77.82,0.64,0.85,1.85,-0.3,1.28,0.75,2.31,22.75,23.46,16.14,19.47,18.97,21.95,49.23,22.75,11.44,9.87,6.71,22.92,25.65,17.34,14.3,19.78,19.5,"5",1,"No"
2025,67.3,117.8,98.3,17.6,17.6,56.1489465948065,17.9326506699271,26.4167393199651,28.6134247917687,15.6422524843577,46.3746779536253,37.9830695620169,11.5430384767949,56.0888536295121,32.368107893693,67.7221,67.3458,110.975,117.767,102.852,98.3285,19.4385,67.6333,67.0295,110.76,116.921,102.225,98.2137,18.7077,60.4026845637584,34.4689378757515,72.7739726027397,10.5228758169935,46.2091503267974,32.6139088729017,71.6748768472906,10.9300095877277,48.8975992160706,35.2791878172589,63.0390143737166,42.7987742594484,0.0529828315247848,0.11574710886953,78.97,3.16,2.72,2.51,1.33,-0.9,2.94,2.65938,26.32,27.24,18.18,12.86,17.43,24.25,35.26,28.51,21.62,9.61,4.95,25.11,19.8,16.59,22.45,16.01,19.5,"9",1,"No"
2015,65,116.6,97.1,18.1,18.3,53.33,18.1075,31.3305,38.5189,20.8702,53.2448,25.885,18.4189,50.1605,31.4205,65.635,64.9679,109.87,116.573,100.941,97.0812,19.4918,66.0436,65.1714,109.333,115.283,100.51,96.6313,18.6517,53.6803,35.0825,73.0323,8.2877,48.8663,34.5695,67.6991,9.8885,33.1511,37.119,62.3431,54.7404,0.0903,0.0992,77.29,1,1.72,0.28,-0.05,0.17,2.71,1.56,30.3,23.22,22.59,19.9,18.38,15.91,40.15,33.93,14.99,5.89,5.04,35.06,28.05,12.43,12.87,11.59,19.5,"6",1,"No"
2025,66.3,116,96.5,17.2,18.8,52.3762376237624,16.7876036800194,36.5131578947368,31.5346534653465,18.3011583011583,43.9382239382239,37.7606177606178,22.6784881007933,49.1833877741484,28.1381241250583,66.3283,66.2917,114.933,115.986,94.9586,96.4554,19.5304,66.3663,66.0872,115.109,116.302,94.1108,95.6967,20.6057,53.9336492890995,33.7823834196891,74.4113029827316,15.3010033444816,44.0635451505017,30.7339449541284,71.7872968980798,7.86729857819905,47.7722772277228,35.3513513513514,56.536312849162,46.0164835164835,0.122814574290669,0.0980749478148504,78.1,0.61,2.16,0.03,1.09,0.58,1.39,2.66052,33.21,12.53,16.15,24.34,21.17,25.8,29.85,20.76,15.98,20.25,13.13,15.19,30.07,20.24,20.53,13.96,19.5,"11",1,"No"
2024,62.5,114.5,95,20.2,17.7,52.7605779153767,16.0361404463156,38.8032638259293,27.9669762641899,15.1100041511,53.6322125363221,31.2577833125778,20.9068010075567,54.3073047858942,24.7858942065491,63.5953,62.4699,114.234,114.461,93.9208,95.0344,19.4263,63.3514,61.9456,114.915,114.901,93.5732,95.0135,19.888,52.6916802610114,35.252808988764,67.1586715867159,9.910641754671,43.7855402112104,32.2834645669291,71.551724137931,7.91190864600326,36.7389060887513,29.2121909143186,58.8628762541806,47.6529160739687,0.100758050591894,0.0837285209143911,78.5,1.07,1.07,1.39,1.16,2.15,1.07,1.87693,27.54,22.55,19.71,16.14,20.1,21.46,46.61,20.27,17.95,12.03,3.05,24.68,25.96,21.9,14.05,13.36,19.5,"5",1,"No"
2014,61.3,118.9,99.5,19,18.4,51.3343,17.8184,40.0813,44.9647,22.9403,47.6946,29.3651,18.1893,52.4375,29.3732,63.8241,61.3215,113.937,118.878,105.017,99.4839,19.3937,63.9036,61.1487,114.101,118.684,105.684,100.799,17.8854,48.3525,38.0323,67.9731,14.058,46.3768,35.5655,66.9683,8.1226,34.29,32.7485,58.0899,61.661,0.0781,0.0816,77.66,2.87,1.54,1.38,-0.51,-0.41,4.41,2.02,29.92,23,22.56,15.85,17.62,20.97,26.92,38.96,24.95,5.23,3.94,25.09,32.31,21.62,8.65,12.32,19.4,"6",1,"No"
2024,66.4,117.7,98.3,17.5,17.8,53.8534278959811,14.7783251231527,27.234753550543,30.7328605200946,18.2046678635548,49.9102333931777,31.8850987432675,19.5864221615295,46.3519313304721,34.0616465079984,67.8124,66.3504,113.289,117.727,104.337,98.2915,19.4352,67.5823,66.1043,113.635,117.427,104.781,100.49,16.9367,54.6813532651456,35.0710900473934,78,10.943695479778,47.1054718477399,33.1058020477816,73.1778425655977,7.08103855232101,39.9054373522459,41.0747663551402,53.7840565085772,44.7457627118644,0.0671742051052396,0.0887513740178317,78.47,0.59,2.18,1.69,0.79,1.44,1.39,2.81069,28.68,15.74,27.64,17.23,16.24,23.09,21.79,28.81,37.73,7.45,4.15,19.64,25.26,30.12,11.56,13.35,19.4,"6",1,"No"
2024,66.2,113.4,94,17.7,18.3,49.9018645731109,16.2143145934082,32.681336593317,36.702649656526,21.1627906976744,50.4651162790698,28.3720930232558,19.7965239508266,48.410343365833,31.7931326833404,66.8448,66.1648,108.426,113.378,99.0322,94.0161,19.3615,67.0337,65.9835,108.712,113.548,98.4268,93.8489,19.6992,51.503164556962,31.5245478036176,72.9946524064171,11.8828451882845,47.7824267782427,31.0173697270471,70.4374057315234,8.46518987341772,37.9784102060844,40.279860069965,50.5027932960894,49.3300852618758,0.108795530561988,0.0911530120924762,77.56,-0.19,1.39,1.17,1.34,-1.55,0.6,2.56787,29.61,21.62,25.37,18.38,18.5,16.07,40.9,30.47,9.03,11.68,7.84,24.84,23.33,22.48,16.92,12.38,19.4,"5",1,"No"
2011,62.4,111.2,91.8,19,18.5,52.2358,18.3111,33.6581,43.3798,23.4142,51.937,24.6488,21.2545,51.5293,27.2162,64.0849,62.3881,110.313,111.159,90.5329,91.836,19.3231,64.0677,62.8424,110.473,110.413,89.8328,90.2135,20.1997,51.6511,35.6747,73.6278,8.982,42.515,30.0687,67.7686,7.9594,31.417,33.2381,58.5305,52.0833,0.0728,0.0831,76.34,-0.65,-0.9,-1.04,-0.56,1.46,-1.55,2.56,30.19,19.79,23.9,14.61,18.56,23.15,40.49,39.46,9.87,4.89,5.29,27.63,31.11,15.95,11.4,13.9,19.4,"12",1,"No"
2012,65.5,110.8,91.4,17.9,18.2,52.7687,20.0992,34.3863,38.7622,20.7501,47.6967,31.5532,19.4008,50.0982,30.501,66.9503,65.4623,107.344,110.833,89.3076,91.3781,19.455,67.1573,65.0743,107.652,110.405,88.6402,90.4523,19.9522,50.4745,37.7745,71.2885,9.6365,43.1107,31.1278,67.8694,6.9888,37.0793,35.9848,64.8873,53.2775,0.1018,0.0872,77.1,0.5,1.39,0.04,1.13,0.03,1.9,1.67,34.71,20.79,16.32,21.7,19.08,22.1,42.51,24.98,15.62,9.52,7.37,34.52,17.32,14.01,17.35,16.8,19.4,"5",1,"No"
2011,62.6,111.1,91.7,18.9,18.6,49.4069,18.0637,37.8711,38.2672,20.5638,52.073,27.3632,21.3327,54.0748,24.5925,63.8608,62.5964,107.096,111.072,93.3151,91.6628,19.4089,64.011,63.2667,106.907,109.822,92.4169,90.218,19.6039,48.7578,33.7942,66.8464,10.2219,44.691,32.3864,70.3002,7.764,33.574,29.4972,58.6085,55.102,0.1151,0.0914,77.53,1.57,0.58,-0.04,1.12,0.47,2.15,1.92,36.75,20.23,16.23,21.66,21.48,20.41,35.11,25.3,16.55,15.33,7.71,31.41,24.12,17.33,13.12,14.02,19.4,"6",1,"No"
2023,67.6,115.1,95.7,17,18.1,54.2974079126876,16.8718291579817,31.3526192337764,29.6043656207367,16.4158207910396,46.4123206160308,37.1718585929296,17.3877214668315,52.3279769262464,30.2843016069221,68.2735,67.6251,112.404,115.118,95.5977,95.7374,19.381,68.7232,68.4356,112.947,114.275,94.37,96.0455,18.2298,53.7712895377129,36.6459627329193,72.0430107526882,6.83098591549296,44.7183098591549,32.4074074074074,73.6474694589878,7.05596107055961,43.9290586630286,34.7426470588235,51.1307767944936,35.1136363636364,0.09006174538876,0.0833759389625202,76.03,1.47,-2.95,-2.01,-1.2,-0.55,-0.74,1.41,38.44,21.93,22.92,13.98,23.85,17.25,43.19,20.52,9.85,20.24,6.12,25.47,20.55,19.66,20.24,14.01,19.4,"9",1,"Yes"
2025,69.4,114.4,95.1,16.9,17.3,52.2222222222222,16.2477188438217,28.0917280917281,35.5555555555556,20.1084990958409,52.4412296564195,27.4502712477396,18.2808245818748,50.3306106573318,31.3885647607935,70.3091,69.4393,108.157,114.423,100.989,95.0977,19.3254,70.4614,69.3321,107.931,112.929,100.726,95.2149,17.7146,54.0641312453393,32.687338501292,73.936170212766,14.8888888888889,47.9259259259259,31.3519813519814,72.9813664596273,7.30797912005966,36.5957446808511,38.8586956521739,52.1472392638037,48.1441048034934,0.106355840740959,0.0945821314338416,78.67,2.89,1.48,0.32,0.68,1.96,2.18,1.59017,35.82,20.85,23.15,17.82,18.83,19.34,31.91,32.65,20.27,9.18,5.98,30.11,26.01,18.07,13.12,12.66,19.3,"10",1,"No"
2019,66,113.4,94.1,18.6,17.7,51.4143530644316,19.3171583443383,34.1113105924596,32.8444211629125,19.1848497324002,50.3087690407575,30.5063812268423,17.3249551166966,48.7432675044883,33.9317773788151,66.5364,65.9625,107.115,113.352,98.7636,94.0665,19.285,66.2805,65.6376,107.334,113.82,98.4651,93.8429,19.9776,50.8319467554077,34.9363507779349,74.3221690590112,13.4156378600823,44.6913580246914,31.8987341772152,72.2846441947566,9.81697171381032,37.0350969093766,39.4014962593516,52.0979020979021,51.9496855345912,0.0654219550334569,0.104321495864161,77.8,0.99,1.59,0.57,1.86,-0.12,1.29,0.65,24.73,24.3,17.86,17.99,16.11,23.7,41.79,31.57,16.8,4.98,4.82,28.38,30.9,12.8,13.56,14.32,19.3,"6",1,"No"
2014,61.1,109.7,90.4,19,18.6,47.7021,17.4356,39.0932,38.7216,22.3226,52.3871,25.2903,21.3494,51.1581,27.4924,63.5805,61.0814,107.006,109.653,92.2298,90.4179,19.2354,63.6905,61.2764,107.367,109.197,91.9412,90.1186,19.0788,46.5596,33.5043,70.8049,15.9728,43.1606,32.0423,67.5159,9.1743,30.9033,32.5501,52.795,54.2029,0.1239,0.0819,77.55,-0.11,0.35,1.01,1.07,1.99,0.24,1.95,32.17,18.47,16.61,16.96,31.56,16.4,35.25,25.16,20.59,9.67,9.33,24.87,22.49,18.83,18.55,15.26,19.3,"5",1,"No"
2023,64.9,113.2,93.9,18.7,17.9,51.0859073359073,18.2560602619026,35.9102244389027,29.9227799227799,18.3256172839506,53.3179012345679,28.3564814814815,16.4192139737991,53.9737991266376,29.6069868995633,65.5215,64.8614,109.708,113.218,96.7324,93.8633,19.3546,65.7055,65.258,110.245,113.242,96.9333,94.7531,18.4885,51.5671641791045,33.4699453551913,76.6129032258064,12.1823617339312,46.1883408071749,30.4993252361673,76.2677484787018,9.85074626865672,35.3281853281853,35.6421356421356,56.1965811965812,48.4597156398104,0.0862091734589846,0.0929706772596893,79.31,3.24,2.93,2.11,1.78,1.09,3.09,0.88,31.37,21.41,21.6,19.38,17.05,20.51,36.12,36.27,12.54,7.29,7.71,30.69,27.54,16.86,14.79,10.06,19.3,"5",1,"No"
2019,67.2,113.7,94.4,17.6,17.5,50.8896797153025,17.4309494778137,29.1946308724832,34.9262836807321,21.0567823343849,44.1640378548896,34.7791798107256,19.2340791738382,49.9139414802065,30.8519793459553,68.3499,67.2027,107.597,113.744,98.7717,94.3904,19.3539,68.4904,67.1312,107.243,113.376,97.6744,92.4055,20.9708,50.5871725383921,34.1860465116279,77.7292576419214,7.85091197462331,45.9952418715305,32.0375335120643,69.5178849144635,10.5691056910569,43.7214031520081,37.1699053313403,53.6299765807963,47.8632478632479,0.0631924932407358,0.0827015851137147,76.75,1.28,-0.07,-0.14,-0.93,-0.47,0.6,1.92,33.28,24.97,25.43,17.19,17.57,14.83,41.85,20.62,29.87,3.59,4.04,32.02,29.04,20.83,9.98,8.1,19.3,"7",1,"No"
2024,72.7,122.2,102.9,15.6,17.1,57.1529080675422,14.2744175672662,28.8946910356832,30.4409005628518,17.0524166099387,49.5575221238938,33.3900612661675,19.4296577946768,48.0608365019011,32.5095057034221,73.9155,72.6918,118.948,122.18,106.36,102.887,19.2927,74.0781,72.6509,119.208,122.715,106.045,102.69,20.0246,54.6546546546547,40.875,77.1956856702619,16.1845191555903,49.4136043784206,33.2167832167832,71.4685314685315,8.70870870870871,37.5234521575985,40.1497426298549,54.8815165876777,52.2355507088332,0.100569760133012,0.0855654007583284,78.78,2.34,1.32,1.63,0.83,2.11,1.83,1.75941,35.27,14.26,15.65,25.12,22.61,22.34,41.21,30.82,17.07,5.03,5.83,25.52,24.9,16.55,13.42,19.59,19.3,"3",1,"No"
2013,62.9,116.1,96.8,18.6,18.6,53.6859,18.3397,36.9189,36.9658,20.0795,48.668,31.2525,22.0244,51.8276,26.1481,64.2576,62.9292,114.619,116.112,97.6059,96.7832,19.3293,64.5174,62.7285,115.552,116.686,98.0809,97.7603,18.9259,52.3077,37.3219,72.9769,7.5517,43.9587,36.6864,72.1966,7.9487,37.5,28.7252,55.1487,48.8498,0.0912,0.0967,77.31,0.98,-0.14,-0.05,1.01,1.82,0.85,2.03,33.38,20.31,23.74,21.64,20.14,14.18,34.22,30.61,12.44,13.54,9.2,29.13,24.8,16.1,17.26,12.72,19.3,"11",1,"No"
2015,64,114.3,95.1,18,18.8,51.312,19.1802,34.267,43.8677,23.1197,51.1111,25.7692,24.9419,44.4032,30.6549,64.6004,64.0184,108.067,114.251,99.4198,95.1242,19.1264,64.6746,63.7582,107.548,113.166,98.2031,93.597,19.5694,50.5068,35.3251,70.3511,14.0794,43.1408,36.1842,71.0317,10.2196,32.4586,35.4312,53.4418,52.4355,0.1155,0.0915,78.25,0.66,1.87,1.02,1.94,2.44,2.53,1.64,36.08,23.02,15.91,18.9,19.79,22.39,43.86,22.49,14.7,11.33,7.62,28.07,25.91,15.02,15.39,15.6,19.2,"4",1,"No"
2016,66.6,118.9,99.8,17.9,17.8,51.5625,18.619,40.05352,38.59375,21.3349,54.3504,24.3147,20.9544,50.1518,28.8937,67.1587,66.6149,112.42,118.899,103.109,99.8379,19.0612,67.1496,66.4547,112.458,118.756,102.671,98.8407,19.9152,49.7817,37.3626,72.4696,10.9601,49.1079,36.9384,70.3057,9.3886,28.4375,33.802,63.4009,72.25,0.1143,0.0951,76.77,-0.46,1.03,0.53,0.35,-1.49,0.58,1.88,29.41,26.23,25.66,14.14,18.42,15.56,35.57,34.58,17.63,8.3,3.93,26.4,27.67,19.19,15.34,11.4,19.1,"5",1,"No"
2024,67.6,118.4,99.3,17,17.7,55.4455445544554,18.1037574018976,31.8614718614719,35.0777934936351,19.8637137989779,54.1737649063032,25.9625212947189,16.3526752072344,55.1620195930671,28.4853051996986,69.0381,67.6256,113.64,118.364,102.736,99.3304,19.0332,69.0823,67.5073,113.528,117.58,101.908,99.1138,18.4666,54.008152173913,39.1371340523883,78.3602150537634,5.5286800276434,50.5874222529371,32.0203303684879,71.1475409836066,9.23913043478261,30.5987741631306,35.2282900626679,57.1973307912297,43.6991869918699,0.0856730275336054,0.105443726195207,78.75,1.22,1.58,2.46,1.71,1.11,1.4,1.85741,23.99,19.32,20.98,16.35,16.33,27.02,35.71,15.55,19.4,18.25,11.08,23.91,17.24,17.74,19.37,21.75,19.1,"10",1,"No"
2013,63.8,117.9,98.8,19.5,17.7,49.1558,17.2276,41.4374,44.0632,24.1597,54.2857,21.5546,20.6685,48.3992,30.9322,64.1264,63.775,112.199,117.932,99.8578,98.8133,19.1188,64.0443,62.9945,112.595,118.136,98.6876,97.9562,20.1795,48.4258,34.0637,71.0754,5.7745,47.1127,34.1121,69.5721,8.096,27.342,37.0456,50.4284,44.3383,0.0683,0.0814,77,-0.34,-1.14,-0.05,1.01,2.34,-1.48,2.54,24.75,24.43,20.24,14.5,19.12,21.71,33.67,33.94,24.12,6.81,1.47,30.52,21.03,23.46,13.91,11.08,19.1,"8",1,"No"
2015,63.7,114.2,95.1,17.3,19.6,48.1365,17.1192,35.5518,37.9528,22.6813,53.0354,24.2833,18.1218,49.7404,32.1378,64.4797,63.6727,107.531,114.169,96.7668,95.1468,19.0217,64.3968,63.3054,107.06,113.359,96.2495,95.1085,18.251,47.3288,33.3333,74.4122,13.0903,43.662,32.6149,69.4394,9.1046,30.2362,36.5738,58.7089,54.244,0.0987,0.0906,78.95,2.5,2.27,3.34,1.77,1.56,4.77,2.11,36.63,21.71,26.94,21.36,14.36,15.62,39.88,23.59,21.86,8.96,5.7,25.43,27.2,22.98,13.07,11.32,19.1,"7",1,"No"
2018,68.6,121,101.9,17,17.4,55.1020408163265,16.5483744445818,35.3711790393013,34.8432055749129,18.9307945807397,48.1142438667155,32.9549615525449,19.6277495769882,44.585448392555,35.7868020304569,69.9995,68.5527,117.415,120.962,102.242,101.936,19.0252,69.9288,68.6357,117.841,121.925,101.934,101.857,20.068,53.7643207855974,38.1194409148666,73.8571428571429,11.0820244328098,45.9860383944154,36.340206185567,72.6134585289515,9.08346972176759,39.1737182677949,40.3746097814776,63.7408568443051,44.0049443757726,0.066193497778327,0.0863954094379463,77.8,0.11,0.93,1.46,1.57,0.95,0.52,2.36,39.2,22.4,23,11.9,20.67,21.98,30.57,31.83,27.99,6.04,3.54,26.88,24.86,20.92,15.8,11.49,19.1,"4",1,"No"
2018,67.6,116.2,97.2,17.5,17.1,53.9907192575406,15.7336941486552,27.5979557069847,26.0788863109049,15.7799493304379,53.0582699963807,31.1617806731813,20.1574803149606,47.4803149606299,32.3622047244095,69.5195,67.5752,111.335,116.25,102.413,97.1991,19.0506,69.8415,67.8456,110.897,115.758,102.037,97.8916,17.8667,54.2962962962963,35.6521739130435,77.5800711743772,8.20344544708778,49.4667760459393,37.2789115646259,74.310595065312,8.88888888888889,37.3549883990719,37.6151484135107,47.9411764705882,50.285062713797,0.0933559345904863,0.0720289322917976,76.66,-0.2,0.05,-0.35,-0.85,0.63,-0.07,1.68,30.29,20.67,28.3,13.58,14.65,22.74,51.46,16.73,17.96,7.17,6.61,21.87,25.2,16.82,13.53,22.51,19,"10",1,"No"
2018,67.1,114.5,95.5,16.9,18.4,50.7021791767555,14.2114052909828,28.8522012578616,32.590799031477,18.7427240977881,45.4016298020955,35.8556461001164,19.5495112622184,51.2537186570336,29.196770080748,68.3665,67.1294,109.225,114.494,100.195,95.5304,18.9633,68.2257,66.7986,109.73,115.14,100.621,96.4262,18.7137,47.4452554744526,37.0192307692308,71.7682020802377,12.6543209876543,46.5277777777778,35.2307692307692,73.1319554848967,8.51581508515815,40.2905569007264,33.4018499486125,49.8320268756999,47.3557692307692,0.100841408801285,0.0638236764565095,76.9,0.21,0.15,0.37,-0.15,-0.09,0.18,1.9,28.51,12.65,25.66,23.84,19.34,18.49,46.36,16.98,21,8.59,7.03,20.64,21.7,24.8,14,18.84,19,"6",1,"No"
2021,64.8,110,91,18.9,18,49.7549019607843,16.4139226539489,32.7823691460055,28.0228758169935,17.199184228416,55.4724677090415,27.3283480625425,17.2252533125487,46.7653936087295,36.0093530787217,65.2756,64.826,107.626,110,93.5896,90.9625,19.0377,65.1656,65.1595,108.487,111.309,92.6373,90.4885,20.8204,48.9208633093525,34.3589743589744,73.7609329446064,12.5,45.1807228915663,30.6772908366534,66.1676646706587,8.03357314148681,31.8627450980392,43.0531732418525,56.4575645756458,56.8281938325991,0.0897294438415874,0.0751392903714106,77.32,0.92,-1.68,-0.08,0.58,2.31,-0.38,1.93,9.81,17.07,20.36,19.7,21.72,21.08,31.32,27,19.3,14.86,7.44,31.55,19.74,20.8,15.74,12.08,19,"9",1,"No"
2013,63.7,109.9,90.9,17.7,19.2,48.4022,17.6267,29.2832,45.6749,25.3928,46.4544,28.1529,15.8812,46.9369,37.1819,64.6736,63.7305,103.348,109.943,93.0885,90.927,19.0162,64.7537,63.1277,103.444,110.537,92.598,89.8302,20.7068,46.1214,35.1351,72.1351,11.3176,42.0608,34.5598,67.4,8.516,34.6556,39.126,65.7552,57.8187,0.0965,0.0829,77.79,2.05,1.01,0.67,1.01,-0.49,3.06,1.76,26.98,24.66,21.8,18.79,18.94,15.81,42.35,23.53,11.73,12.06,10.33,30.68,18.24,17.14,17.91,16.03,19,"3",1,"No"
2015,62,112.4,93.4,18.6,19.3,49.1018,20.1106,37.9155,36.5814,21.2227,51.0044,27.7729,21.5227,48.6091,29.8682,62.987,62.0071,105.722,112.378,94.5595,93.4413,18.9363,63.0775,61.7245,106.502,112.877,94.5966,92.759,20.1184,48.2645,33.8118,72.3214,20.0454,37.6702,34.6939,66.3158,8.6777,34.1317,30.7853,55.2764,50.5698,0.0592,0.0989,77.44,1.36,2.17,1.25,-0.62,-0.27,3.53,1.63,40.39,21.56,18.61,20.24,16.01,23.58,24.21,31.19,22.87,16.04,5.69,31.87,24.97,19.55,11.03,12.58,19,"11",1,"No"
2014,67.5,118.9,99.9,16.4,18,53.4648,16.0659,32.3049,43.8037,24.0388,48.1495,27.8117,25.6644,50.7735,23.5621,69.9264,67.5218,114.96,118.921,103.814,99.8997,19.0215,69.9984,67.8101,114.697,118.258,103.295,99.4749,18.783,51.0671,38.797,77.2517,8.7191,49.3827,32.4059,70.943,9.5274,33.6368,32.0399,52.9095,50.358,0.1082,0.0686,75.91,-0.22,0.44,-0.93,-0.72,-2.44,0.22,2.22,32.25,16.96,19.78,22.53,27.01,13.71,33.93,37.4,12.4,10,6.27,30.7,28.59,16.2,11.55,12.96,19,"7",1,"No"
2022,63.3,115,96.1,19.2,18.5,55.1489146895507,17.0240557309241,27.8538812785388,24.4825845532559,14.2801098469988,48.1757551981169,37.5441349548843,16.3202122954445,53.1623175586024,30.5174701459531,63.584,63.3097,111,114.999,98.6441,96.1358,18.863,63.4606,62.9067,111.1,114.268,98.0541,96.4045,17.8634,52.6135389888603,39.1891891891892,75.0515463917526,9.34426229508197,49.2622950819672,32.258064516129,74.5454545454545,9.34018851756641,41.090358404846,36.8856699430936,55.1982851018221,51.0228640192539,0.0835963861978883,0.0992707086099924,76.76,-0.16,0.27,-0.59,-0.07,-0.41,0.06,2.16,22.15,24.24,20.67,18.72,17.43,18.93,38.66,42.26,6.95,5.51,6.59,25.57,28.07,15.34,19.07,11.93,18.9,"11",1,"No"
